1	13.25559	0.1895805	0.32552	0.00041889
2	13.54521	-0.3710784	0.3552279	0.00083778
3	20.3265	-0.9188389	0.5424681	0.00125667
4	13.53779	-0.8480275	0.3831556	0.00167556
5	13.4635	-1.080172	0.3934062	0.00209445
6	13.41037	-1.312576	0.4005888	0.00251334
7	13.35613	-1.544133	0.4058424	0.00293223
8	13.31603	-1.776935	0.4088626	0.00335112
9	13.25314	-2.006419	0.4099984	0.00377001
10	13.21798	-2.239986	0.4103823	0.0041889
11	13.1261	-2.463784	0.4102323	0.00460779
12	13.0658	-2.692636	0.4096305	0.00502668
13	12.99509	-2.919135	0.409325	0.00544557
14	12.93015	-3.146518	0.4086626	0.00586446
15	12.84161	-3.368304	0.408266	0.00628335
16	12.75901	-3.590646	0.4080369	0.00670224
17	12.66938	-3.811246	0.408295	0.00712113
18	12.57433	-4.029111	0.4089111	0.00754002
19	12.48241	-4.248125	0.4097754	0.00795891
20	12.36117	-4.456096	0.4110875	0.0083778
21	12.27215	-4.675364	0.4129987	0.00879669
22	12.13217	-4.874806	0.4149933	0.00921558
23	12.04185	-5.092925	0.4175827	0.009634471
24	11.90022	-5.289631	0.4201533	0.01005336
25	11.80097	-5.503456	0.423215	0.01047225
26	11.65452	-5.695738	0.4261154	0.01089114
27	11.53305	-5.898798	0.4299539	0.01131003
28	11.38661	-6.089424	0.4336049	0.01172892
29	11.24384	-6.280041	0.4375433	0.01214781
30	11.0989	-6.469195	0.4414489	0.0125667
31	10.96191	-6.661448	0.4459328	0.01298559
32	10.82762	-6.85513	0.4502818	0.01340448
33	10.66389	-7.029912	0.4545419	0.01382337
34	10.50959	-7.208942	0.458365	0.01424226
35	10.34518	-7.38079	0.4624451	0.01466115
36	10.1873	-7.554771	0.4661207	0.01508004
37	10.02208	-7.723422	0.4698663	0.01549893
38	9.855396	-7.888973	0.4733903	0.01591782
39	9.681046	-8.047873	0.476597	0.01633671
40	9.505147	-8.203038	0.4797265	0.0167556
41	9.331396	-8.358818	0.4825815	0.01717449
42	9.158916	-8.513326	0.485084	0.01759338
43	8.97406	-8.655597	0.4869796	0.01801227
44	8.779573	-8.785398	0.4881822	0.01843116
45	8.602473	-8.929543	0.4890081	0.01885005
46	8.400635	-9.046646	0.4893222	0.01926894
47	8.236858	-9.200171	0.4894461	0.01968783
48	8.021836	-9.296668	0.4881141	0.02010672
49	7.85158	-9.439367	0.4870483	0.02052561
50	7.629715	-9.520144	0.4851383	0.0209445
51	7.461617	-9.660316	0.4830124	0.02136339
52	7.241514	-9.73177	0.4800345	0.02178228
53	7.054467	-9.840408	0.4772338	0.02220117
54	6.851897	-9.923561	0.4748611	0.02262006
55	6.651599	-10.00546	0.4727009	0.02303895
56	6.45264	-10.08279	0.4706883	0.02345784
57	6.240819	-10.13668	0.4678916	0.02387673
58	6.056198	-10.22554	0.4643968	0.02429562
59	5.83565	-10.25436	0.460212	0.02471451
60	5.654175	-10.34098	0.4552012	0.0251334
61	5.440191	-10.36912	0.449749	0.02555229
62	5.256735	-10.44557	0.4440985	0.02597118
63	5.044795	-10.46599	0.4384269	0.02639007
64	4.853799	-10.52083	0.4320329	0.02680896
65	4.646773	-10.53924	0.4257621	0.02722785
66	4.453102	-10.58121	0.4195606	0.02764674
67	4.249741	-10.59593	0.4131137	0.02806563
68	4.050332	-10.61524	0.4069051	0.02848452
69	3.858237	-10.64641	0.4009357	0.02890341
70	3.653381	-10.64143	0.3952569	0.0293223
71	3.470962	-10.68976	0.3900264	0.02974119
72	3.266238	-10.67217	0.3845872	0.03016008
73	3.084476	-10.71565	0.3796029	0.03057897
74	2.878955	-10.67964	0.3741396	0.03099786
75	2.698681	-10.72411	0.3698846	0.03141675
76	2.498125	-10.68782	0.364702	0.03183564
77	2.31437	-10.71262	0.3612525	0.03225453
78	2.118249	-10.67703	0.3569582	0.03267342
79	1.930946	-10.67596	0.3543229	0.03309231
80	1.744978	-10.67086	0.3513846	0.0335112
81	1.555006	-10.63834	0.3493799	0.03393009
82	1.373081	-10.6406	0.3470852	0.03434898
83	1.185443	-10.59594	0.3455971	0.03476787
84	1.006952	-10.60683	0.344546	0.03518676
85	0.8220958	-10.54448	0.3435635	0.03560565
86	0.6461374	-10.56237	0.3439629	0.03602454
87	0.4650811	-10.49181	0.3435926	0.03644343
88	0.2893281	-10.489	0.3455019	0.03686232
89	0.1139852	-10.42944	0.3460351	0.03728121
90	-0.05954475	-10.40843	0.3486099	0.0377001
91	-0.2323183	-10.35686	0.3508305	0.03811899
92	-0.4053833	-10.3067	0.3554783	0.03853788
93	-0.577072	-10.26739	0.3598913	0.03895677
94	-0.7463708	-10.19081	0.3659527	0.03937566
95	-0.9168882	-10.16412	0.372953	0.03979455
96	-1.082729	-10.08555	0.3806678	0.04021344
97	-1.250712	-10.0477	0.3894504	0.04063233
98	-1.413938	-9.979224	0.3979831	0.04105122
99	-1.578994	-9.928953	0.408803	0.04147011
100	-1.739757	-9.861594	0.4184235	0.041889
101	-1.903208	-9.813223	0.4304805	0.04230789
102	-2.06199	-9.748255	0.4414575	0.04272678
103	-2.221369	-9.68956	0.4545009	0.04314567
104	-2.377967	-9.624738	0.4669201	0.04356456
105	-2.53237	-9.555971	0.4813146	0.04398345
106	-2.690642	-9.506495	0.4960668	0.04440234
107	-2.845517	-9.446813	0.5120745	0.04482123
108	-2.999159	-9.384979	0.5288943	0.04524012
109	-3.153656	-9.328122	0.5458227	0.04565901
110	-3.302217	-9.25259	0.5639772	0.0460779
111	-3.459698	-9.204261	0.5821071	0.04649679
112	-3.607635	-9.1296	0.600791	0.04691568
113	-3.766259	-9.085166	0.618818	0.04733457
114	-3.910376	-9.004985	0.6376316	0.04775346
115	-4.063941	-8.947986	0.6569949	0.04817235
116	-4.203429	-8.860523	0.6773126	0.04859124
117	-4.354952	-8.799099	0.6979409	0.04901013
118	-4.499045	-8.722973	0.7176886	0.04942902
119	-4.644905	-8.651643	0.7357242	0.04984791
120	-4.789151	-8.580005	0.7493523	0.0502668
121	-4.932629	-8.509482	0.7591283	0.05068569
122	-5.080628	-8.449477	0.7618399	0.05110458
123	-5.223846	-8.383227	0.7600983	0.05152347
124	-5.375311	-8.33334	0.7544835	0.05194236
125	-5.517818	-8.270344	0.7478592	0.05236125
126	-5.672344	-8.224195	0.7422535	0.05278014
127	-5.828084	-8.177884	0.7369053	0.05319903
128	-5.982212	-8.127522	0.7311906	0.05361792
129	-6.150443	-8.090432	0.723768	0.05403681
130	-6.304648	-8.03205	0.716995	0.0544557
131	-6.483495	-7.998799	0.7091342	0.05487459
132	-6.647792	-7.941925	0.7036249	0.05529348
133	-6.829777	-7.900592	0.6975712	0.05571237
134	-7.005697	-7.846107	0.6937166	0.05613126
135	-7.186341	-7.79167	0.6879049	0.05655015
136	-7.37816	-7.741959	0.6808857	0.05696904
137	-7.560233	-7.675936	0.6726308	0.05738793
138	-7.778992	-7.635688	0.6648181	0.05780682
139	-7.960953	-7.554873	0.6568872	0.05822571
140	-8.183742	-7.502799	0.6494282	0.0586446
141	-8.35947	-7.404977	0.6427001	0.05906349
142	-8.592346	-7.348461	0.6358243	0.05948238
143	-8.752832	-7.23033	0.6280074	0.05990127
144	-8.972129	-7.151911	0.6213494	0.06032016
145	-9.144396	-7.033706	0.6143461	0.06073905
146	-9.357294	-6.93923	0.6066349	0.06115794
147	-9.548925	-6.823093	0.5981013	0.06157683
148	-9.749146	-6.705611	0.5901239	0.06199572
149	-9.971306	-6.5971	0.5805264	0.06241461
150	-10.17464	-6.470054	0.5724449	0.0628335
151	-10.40171	-6.34892	0.5638158	0.06325239
152	-10.58483	-6.195195	0.5567083	0.06367128
153	-10.81278	-6.06034	0.5499334	0.06409017
154	-10.99489	-5.898591	0.5418001	0.06450906
155	-11.21735	-5.750583	0.5335394	0.06492795
156	-11.38714	-5.57288	0.5235781	0.06534684
157	-11.59355	-5.40667	0.5141101	0.06576573
158	-11.74385	-5.212841	0.502881	0.06618462
159	-11.92387	-5.027692	0.4926714	0.06660351
160	-12.07738	-4.829426	0.4801961	0.0670224
161	-12.22882	-4.626372	0.4690699	0.06744129
162	-12.34391	-4.409804	0.4545588	0.06786018
163	-12.45202	-4.192987	0.4394001	0.06827907
164	-12.53433	-3.966844	0.4226941	0.06869796
165	-12.59484	-3.730075	0.408591	0.06911685
166	-12.6491	-3.487591	0.3960879	0.06953574
167	-12.67829	-3.234606	0.3859436	0.06995463
168	-12.72867	-2.979772	0.3799858	0.07037352
169	-12.79183	-2.729666	0.3730892	0.07079241
170	-12.86928	-2.480825	0.3669882	0.0712113
171	-12.95713	-2.234576	0.3586123	0.07163019
172	-13.06182	-1.993702	0.349676	0.07204908
173	-13.19108	-1.75321	0.3399678	0.07246797
174	-13.33987	-1.518309	0.3274767	0.07288686
175	-13.44339	-1.282199	0.3119453	0.07330575
176	-13.53268	-1.042896	0.2986889	0.07372464
177	-13.6272	-0.7992967	0.28753	0.07414353
178	-13.72925	-0.5542277	0.2775592	0.07456242
179	-13.77674	-0.3031835	0.2692638	0.07498131
180	-13.88572	-0.05228614	0.2627863	0.0754002
181	-13.96727	0.2103457	0.262073	0.07581909
182	-14.06476	0.4706169	0.2595708	0.07623798
183	-14.07626	0.7291455	0.2581938	0.07665687
184	-14.14447	0.9901325	0.2571061	0.07707576
185	-14.19155	1.25443	0.2575469	0.07749465
186	-14.21482	1.520218	0.2587892	0.07791354
187	-14.22958	1.785477	0.2599532	0.07833243
188	-14.21633	2.050528	0.2625037	0.07875132
189	-14.26981	2.325732	0.2649636	0.07917021
190	-14.25486	2.59525	0.2687613	0.0795891
191	-14.28471	2.872901	0.270917	0.08000799
192	-14.28451	3.147442	0.2735704	0.08042688
193	-14.3148	3.430952	0.274596	0.08084577
194	-14.3363	3.714432	0.2748138	0.08126466
195	-14.36131	4.000826	0.2747639	0.08168355
196	-14.36835	4.283163	0.2744005	0.08210244
197	-14.37007	4.565561	0.2757577	0.08252133
198	-14.3609	4.842445	0.2773275	0.08294022
199	-14.30726	5.107356	0.2812782	0.08335911
200	-14.29524	5.394076	0.289441	0.083778
201	-14.29425	5.688996	0.3004985	0.08419689
202	-14.31155	5.98725	0.3080739	0.08461578
203	-14.33139	6.287137	0.3160142	0.08503467
204	-14.33204	6.579618	0.3229893	0.08545356
205	-14.33897	6.879209	0.3326807	0.08587245
206	-14.30414	7.164811	0.3438521	0.08629134
207	-14.2882	7.461722	0.3594519	0.08671023
208	-14.23846	7.746186	0.3807976	0.08712912
209	-14.21638	8.047254	0.4003952	0.08754801
210	-14.18144	8.345572	0.4198567	0.0879669
211	-14.14032	8.642332	0.4386086	0.08838579
212	-14.08819	8.9373	0.4577259	0.08880468
213	-14.01667	9.219511	0.474111	0.08922357
214	-13.9472	9.507432	0.4929115	0.08964246
215	-13.83687	9.769342	0.5121796	0.09006135
216	-13.74625	10.04488	0.5324801	0.09048024
217	-13.61193	10.29236	0.5542714	0.09089913
218	-13.50168	10.55413	0.575446	0.09131802
219	-13.36264	10.79883	0.599283	0.09173691
220	-13.22033	11.04171	0.6226761	0.0921558
221	-13.05197	11.26527	0.647675	0.09257469
222	-12.88565	11.4875	0.671203	0.09299358
223	-12.71085	11.70374	0.695124	0.09341247
224	-12.51767	11.90042	0.7175444	0.09383136
225	-12.32261	12.09695	0.7403752	0.09425025
226	-12.08748	12.2518	0.7630092	0.09466914
227	-11.85775	12.40831	0.7845352	0.09508803
228	-11.59789	12.53782	0.8088386	0.09550692
229	-11.33343	12.66271	0.8338495	0.09592581
230	-11.03301	12.75193	0.8628037	0.0963447
231	-10.74951	12.86009	0.8920653	0.09676359
232	-10.43099	12.9275	0.9245808	0.09718248
233	-10.1152	12.99675	0.9571921	0.09760137
234	-9.790261	13.05175	0.9909471	0.09802026
235	-9.503075	13.14366	1.017839	0.09843915
236	-9.262812	13.27883	1.035519	0.09885804
237	-9.035184	13.41211	1.046555	0.09927693
238	-8.815227	13.54008	1.051947	0.09969582
239	-8.588523	13.65382	1.05889	0.1001147
240	-8.377228	13.79426	1.066501	0.1005336
241	-8.146192	13.91002	1.077377	0.1009525
242	-7.922811	14.04106	1.087831	0.1013714
243	-7.680608	14.14595	1.099301	0.1017903
244	-7.434784	14.25212	1.110545	0.1022092
245	-7.174887	14.33856	1.122559	0.1026281
246	-6.905526	14.41919	1.135994	0.1030469
247	-6.623271	14.47414	1.14811	0.1034658
248	-6.342917	14.53685	1.159786	0.1038847
249	-6.061837	14.59952	1.169304	0.1043036
250	-5.755018	14.60904	1.179479	0.1047225
251	-5.450508	14.62972	1.188029	0.1051414
252	-5.127188	14.60312	1.195982	0.1055603
253	-4.796409	14.55151	1.201821	0.1059792
254	-4.452885	14.46411	1.20952	0.1063981
255	-4.109743	14.36139	1.211223	0.106817
256	-3.759629	14.22895	1.194035	0.1072358
257	-3.421652	14.11574	1.154276	0.1076547
258	-3.084608	13.98386	1.0907	0.1080736
259	-2.752252	13.85314	1.002713	0.1084925
260	-2.433064	13.73859	0.9060528	0.1089114
261	-2.11644	13.59756	0.8157067	0.1093303
262	-1.810582	13.4582	0.7400957	0.1097492
263	-1.518556	13.34788	0.6806771	0.1101681
264	-1.235496	13.22022	0.6353123	0.110587
265	-0.9622186	13.08764	0.6018287	0.1110059
266	-0.7080013	12.99759	0.5745652	0.1114247
267	-0.4638717	12.94015	0.5538758	0.1118436
268	-0.2296278	12.89137	0.5350537	0.1122625
269	-0.003652262	12.83857	0.5154443	0.1126814
270	0.2142009	12.78477	0.4955728	0.1131003
271	0.4258227	12.73519	0.4729359	0.1135192
272	0.6299185	12.71749	0.4462526	0.1139381
273	0.8302098	12.64511	0.4179009	0.114357
274	1.023502	12.57721	0.386432	0.1147759
275	1.207423	12.43105	0.3543344	0.1151948
276	1.388578	12.3324	0.3223834	0.1156136
277	1.563107	12.21116	0.2902898	0.1160325
278	1.731523	12.05577	0.2602513	0.1164514
279	1.889839	11.83332	0.2336123	0.1168703
280	2.054282	11.68091	0.2099484	0.1172892
281	2.209019	11.4735	0.191141	0.1177081
282	2.367364	11.30261	0.1769286	0.118127
283	2.524739	11.12892	0.1690981	0.1185459
284	2.686698	10.98737	0.1654797	0.1189648
285	2.853114	10.86312	0.1658676	0.1193836
286	3.020785	10.74506	0.1680737	0.1198025
287	3.185208	10.62599	0.1705349	0.1202214
288	3.357362	10.54016	0.1738911	0.1206403
289	3.521112	10.43081	0.1761928	0.1210592
290	3.688828	10.34118	0.1788391	0.1214781
291	3.85013	10.24087	0.1785334	0.121897
292	4.004024	10.12763	0.1755809	0.1223159
293	4.155181	10.02336	0.1674527	0.1227348
294	4.291661	9.894392	0.1574437	0.1231537
295	4.398824	9.707265	0.1459592	0.1235726
296	4.518599	9.568451	0.1359043	0.1239914
297	4.607064	9.376486	0.1274521	0.1244103
298	4.686931	9.184505	0.1208984	0.1248292
299	4.75469	8.981094	0.1174145	0.1252481
300	4.804507	8.760515	0.1153853	0.125667
301	4.844205	8.533791	0.1173799	0.1260859
302	4.871063	8.297875	0.1227721	0.1265048
303	4.894662	8.065293	0.1359414	0.1269237
304	4.886299	7.791326	0.1529184	0.1273426
305	4.868833	7.51167	0.1740488	0.1277615
306	4.852013	7.240602	0.1975635	0.1281803
307	4.83129	6.967808	0.2242674	0.1285992
308	4.792358	6.672327	0.254504	0.1290181
309	4.766639	6.396969	0.287515	0.129437
310	4.725357	6.100473	0.323293	0.1298559
311	4.696079	5.821201	0.357594	0.1302748
312	4.658967	5.530673	0.3913163	0.1306937
313	4.618608	5.237485	0.4236732	0.1311126
314	4.584114	4.950202	0.4571197	0.1315315
315	4.543545	4.655352	0.4928999	0.1319503
316	4.523223	4.380101	0.5324819	0.1323692
317	4.489473	4.089159	0.5765894	0.1327881
318	4.476324	3.813811	0.6250707	0.133207
319	4.451079	3.523221	0.6788289	0.1336259
320	4.460695	3.262563	0.7350991	0.1340448
321	4.46595	2.992287	0.7958019	0.1344637
322	4.482273	2.728266	0.8581772	0.1348826
323	4.506843	2.466015	0.9243889	0.1353015
324	4.547907	2.211451	0.9926074	0.1357204
325	4.5773	1.94074	1.064063	0.1361393
326	4.61268	1.669174	1.137685	0.1365581
327	4.652126	1.397977	1.213387	0.136977
328	4.686367	1.120206	1.292084	0.1373959
329	4.700538	0.8344414	1.369008	0.1378148
330	4.705635	0.5538313	1.443098	0.1382337
331	4.685359	0.2775117	1.509166	0.1386526
332	4.645741	0.01527886	1.566867	0.1390715
333	4.579607	-0.2290819	1.611302	0.1394904
334	4.468549	-0.4577095	1.641028	0.1399093
335	4.324509	-0.6596829	1.652953	0.1403282
336	4.137749	-0.8332575	1.646094	0.140747
337	3.91631	-0.970256	1.618212	0.1411659
338	3.655973	-1.074037	1.570585	0.1415848
339	3.357833	-1.148774	1.505824	0.1420037
340	3.049524	-1.189441	1.428249	0.1424226
341	2.73107	-1.205196	1.343136	0.1428415
342	2.396239	-1.203049	1.251148	0.1432604
343	2.075245	-1.181689	1.158641	0.1436793
344	1.76541	-1.151403	1.069227	0.1440982
345	1.471516	-1.110907	0.9827758	0.144517
346	1.196698	-1.060418	0.8981593	0.1449359
347	0.9351186	-1.003781	0.8176127	0.1453548
348	0.7015551	-0.9419297	0.7419927	0.1457737
349	0.5033439	-0.8753993	0.6726012	0.1461926
350	0.3488201	-0.8064688	0.610047	0.1466115
351	0.2437246	-0.7346762	0.5546165	0.1470304
352	0.1617744	-0.6649237	0.5048533	0.1474493
353	0.1173544	-0.5941061	0.4599476	0.1478682
354	0.0860504	-0.525993	0.4195249	0.1482871
355	0.09091379	-0.458599	0.3830214	0.148706
